accession	organism	kingdom	length	sp_cleavage_site	label	tm_helix_start_leq_90	fold
P01480	Androctonus australis	Metazoa	84	19.0	1		3
P13744	Cucurbita maxima	Plants	480	21.0	1		3
Q38L02	Daboia siamensis	Metazoa	154	23.0	1		3
Q9NII6	Olivierus martensii	Metazoa	57	20.0	1		3
O55038	Mus musculus	Metazoa	109	21.0	1		3
P01442	Naja atra	Metazoa	81	21.0	1		3
P84688	Tityus obscurus	Metazoa	84	20.0	1		3
P07221	Oryctolagus cuniculus	Metazoa	395	28.0	1		3
D7UQ40	Alternaria solani	Fungi	515	25.0	1		3
P01569	Homo sapiens	Metazoa	189	21.0	1		3
O42807	Aspergillus niger	Fungi	281	21.0	1		3
P16150	Homo sapiens	Metazoa	400	19.0	1		3
P07712	Aplysia californica	Metazoa	112	23.0	1		3
P0C553	Bungarus fasciatus	Metazoa	79	21.0	1		3
Q867W1	Procambarus clarkii	Metazoa	76	27.0	1		3
W8E7D1	Macrovipera lebetinus	Metazoa	851	23.0	1		3
P84809	Buthus occitanus tunetanus	Metazoa	95	22.0	1		3
P80463	Phaseolus lunatus	Plants	428	24.0	1		3
P81370	Actinidia deliciosa	Plants	225	24.0	1		3
Q9UIK5	Homo sapiens	Metazoa	374	40.0	1		3
P02668	Bos taurus	Metazoa	190	21.0	1		3
P02703	Sus scrofa	Metazoa	112	17.0	1		3
Q8T0W8	Gastrophysa atrocyanea	Metazoa	65	24.0	1		3
P11941	Oncorhynchus mykiss	Metazoa	144	15.0	1		3
P17164	Rattus norvegicus	Metazoa	462	28.0	1		3
Q9U3Z3	Conus betulinus	Metazoa	70	26.0	1		3
Q9UK23	Homo sapiens	Metazoa	515	25.0	1		3
P01269	Sus scrofa	Metazoa	115	25.0	1		3
P49591	Homo sapiens	Metazoa	514		0	False	3
Q500U8	Arabidopsis thaliana	Plants	326		0	False	3
P53780	Arabidopsis thaliana	Plants	464		0	False	3
Q5QNW6	Homo sapiens	Metazoa	126		0	False	3
Q93WC9	Arabidopsis thaliana	Plants	336		0	False	3
O95487	Homo sapiens	Metazoa	1268		0	False	3
P78545	Homo sapiens	Metazoa	371		0	False	3
Q02199	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	472		0	False	3
Q06178	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	401		0	False	3
P62913	Homo sapiens	Metazoa	178		0	False	3
Q07799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	665		0	False	3
P02281	Xenopus laevis	Metazoa	126		0	False	3
P22570	Homo sapiens	Metazoa	491		0	False	3
Q84XU2	Arabidopsis thaliana	Plants	538		0	False	3
O42649	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1194		0	False	3
P15865	Rattus norvegicus	Metazoa	219		0	False	3
Q00IB6	Arabidopsis thaliana	Plants	440		0	False	3
Q93WJ9	Arabidopsis thaliana	Plants	403		0	False	3
O14924	Homo sapiens	Metazoa	1447		0	False	3
Q08213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	363		0	False	3
Q8R3P9	Mus musculus	Metazoa	1054		0	False	3
Q9C7Y2	Arabidopsis thaliana	Plants	229		0	False	3
P33299	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	467		0	False	3
Q80VR2	Mus musculus	Metazoa	395		0	False	3
Q25321	Locusta migratoria	Metazoa	484		0	True	3
Q9SQH9	Arabidopsis thaliana	Plants	498		0	True	3
Q9NWT8	Homo sapiens	Metazoa	199		0	False	3
Q6SKR5	Xenopus laevis	Metazoa	228		0	False	3
Q03246	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	237		0	False	3
Q8NB78	Homo sapiens	Metazoa	822		0	False	3
Q9ZWA6	Arabidopsis thaliana	Plants	506		0	False	3
Q9UIA9	Homo sapiens	Metazoa	1087		0	False	3
Q9VX12	Drosophila melanogaster	Metazoa	359		0	False	3
P21138	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Other	233		0	False	3
Q08913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	375		0	True	3
Q9LIH6	Arabidopsis thaliana	Plants	330		0	False	3
Q8GUL2	Arabidopsis thaliana	Plants	958		0	False	3
Q9Z2T2	Rattus norvegicus	Metazoa	336		0	True	3
Q02759	Rattus norvegicus	Metazoa	663		0	False	3
Q9Y572	Homo sapiens	Metazoa	518		0	False	3
P28778	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	131		0	False	3
Q9UPN3	Homo sapiens	Metazoa	7388		0	False	3
Q8BK84	Mus musculus	Metazoa	215		0	False	3
Q8GY84	Arabidopsis thaliana	Plants	456		0	False	3
Q96CB8	Homo sapiens	Metazoa	462		0	False	3
P35803	Mus musculus	Metazoa	328		0	True	3
P16671	Homo sapiens	Metazoa	472		0	True	3
Q9FI53	Arabidopsis thaliana	Plants	499		0	False	3
Q8TF45	Homo sapiens	Metazoa	676		0	False	3
P50093	Caenorhabditis elegans	Metazoa	294		0	True	3
Q9Z2M4	Rattus norvegicus	Metazoa	292		0	False	3
Q9NW13	Homo sapiens	Metazoa	759		0	False	3
Q9NXE4	Homo sapiens	Metazoa	866		0	False	3
P32785	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	401		0	False	3
Q84V18	Chlamydomonas reinhardtii	Plants	754		0	False	3
Q4V7C6	Rattus norvegicus	Metazoa	693		0	False	3
O54825	Mus musculus	Metazoa	436		0	False	3
P35735	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	353		0	True	3
Q9FQ09	Arabidopsis thaliana	Plants	680		0	False	3
Q94527	Drosophila melanogaster	Metazoa	971		0	False	3
Q8WUX9	Homo sapiens	Metazoa	453		0	False	3
Q86YD1	Homo sapiens	Metazoa	416		0	False	3
P52701	Homo sapiens	Metazoa	1360		0	False	3
P09884	Homo sapiens	Metazoa	1462		0	False	3
Q9SZD4	Arabidopsis thaliana	Plants	443		0	False	3
Q9P7N2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	162		0	False	3
Q9D855	Mus musculus	Metazoa	111		0	False	3
Q07802	Mus musculus	Metazoa	591		0	False	3
Q581T1	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	2167		0	False	3
P47988	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	759		0	False	3
Q9HAC7	Homo sapiens	Metazoa	438		0	False	3
Q92959	Homo sapiens	Metazoa	643		0	True	3
Q14765	Homo sapiens	Metazoa	748		0	False	3
P35499	Homo sapiens	Metazoa	1836		0	False	3
O00308	Homo sapiens	Metazoa	870		0	False	3
Q9W485	Drosophila melanogaster	Metazoa	1284		0	False	3
Q92366	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	61		0	False	3
Q12055	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	197		0	False	3
Q9CUU3	Mus musculus	Metazoa	1500		0	False	3
Q9LQ98	Arabidopsis thaliana	Plants	345		0	False	3
P19682	Nicotiana sylvestris	Plants	276		0	False	3
Q96329	Arabidopsis thaliana	Plants	436		0	False	3
Q54QR9	Dictyostelium discoideum	Other	584		0	False	3
Q92664	Homo sapiens	Metazoa	365		0	False	3
Q96FF9	Homo sapiens	Metazoa	252		0	False	3
F4JZY1	Arabidopsis thaliana	Plants	1586		0	False	3
P00430	Bos taurus	Metazoa	63		0	True	3
P04909	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	132		0	False	3
Q10953	Caenorhabditis elegans	Metazoa	796		0	False	3
Q6KAU8	Mus musculus	Metazoa	623		0	False	3
Q9FMG4	Arabidopsis thaliana	Plants	303		0	False	3
Q04364	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	514		0	False	3
Q9VRV7	Drosophila melanogaster	Metazoa	121		0	False	3
P92983	Arabidopsis thaliana	Plants	499		0	False	3
P53835	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	661		0	True	3
P54345	Chlamydomonas reinhardtii	Plants	156		0	False	3
P17809	Mus musculus	Metazoa	492		0	True	3
P38889	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	622		0	False	3
P43165	Rattus norvegicus	Metazoa	304		0	False	3
Q8W4D8	Arabidopsis thaliana	Plants	314		0	False	3
P0CB49	Rattus norvegicus	Metazoa	1376		0	False	3
Q86LG1	Drosophila melanogaster	Metazoa	606		0	True	3
P51784	Homo sapiens	Metazoa	963		0	False	3
P11829	Arabidopsis thaliana	Plants	137		0	False	3
Q9MAC8	Arabidopsis thaliana	Plants	792		0	False	3
P86981	Podarcis siculus	Metazoa	81		0	False	3
Q3E7A4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	109		0	False	3
P06701	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	978		0	False	3
C4R8D7	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	409		0	False	3
O13799	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1030		0	False	3
Q9N5A8	Caenorhabditis elegans	Metazoa	228		0	False	3
P30153	Homo sapiens	Metazoa	589		0	False	3
P38333	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483		0	False	3
P55853	Caenorhabditis elegans	Metazoa	91		0	False	3
Q60641	Mus musculus	Metazoa	488		0	False	3
Q9Y2Q0	Homo sapiens	Metazoa	1164		0	True	3
Q28838	Bos taurus	Metazoa	468		0	True	3
P14410	Homo sapiens	Metazoa	1827		0	True	3
Q8NFA2	Homo sapiens	Metazoa	376		0	False	3
Q92540	Homo sapiens	Metazoa	1137		0	False	3
Q75Q39	Rattus norvegicus	Metazoa	610		0	True	3
P06100	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	191		0	False	3
P69149	Tetrahymena pyriformis	Other	136		0	False	3
Q9LZX6	Arabidopsis thaliana	Plants	365		0	False	3
Q13206	Homo sapiens	Metazoa	875		0	False	3
O35864	Mus musculus	Metazoa	334		0	False	3
P62875	Homo sapiens	Metazoa	67		0	False	3
Q9CA89	Arabidopsis thaliana	Plants	515		0	False	3
Q5AL36	Candida albicans (strain SC5314 / ATCC MYA-2876)	Fungi	269		0	False	3
P15390	Rattus norvegicus	Metazoa	1840		0	False	3
O74511	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	838		0	False	3
P53535	Solanum tuberosum	Plants	974		0	False	3
P30706	Pisum sativum	Plants	457		0	False	3
Q04373	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	656		0	False	3
Q8T0D4	Drosophila melanogaster	Metazoa	299		0	False	3
P51556	Rattus norvegicus	Metazoa	727		0	False	3
Q28021	Bos taurus	Metazoa	1388		0	False	3
H2KZH5	Caenorhabditis elegans	Metazoa	621		0	False	3
G5EDU6	Caenorhabditis elegans	Metazoa	280		0	False	3
Q9CPN8	Mus musculus	Metazoa	579		0	False	3
Q8R5G7	Mus musculus	Metazoa	1538		0	False	3
G3UVW3	Mus musculus	Metazoa	457		0	True	3
P54144	Arabidopsis thaliana	Plants	501		0	True	3
Q9UU84	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	426		0	False	3
Q24207	Drosophila melanogaster	Metazoa	228		0	False	3
Q9Z0S6	Mus musculus	Metazoa	231		0	True	3
P25451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	205		0	False	3
Q9SZF7	Arabidopsis thaliana	Plants	531		0	False	3
P36093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366		0	False	3
Q94K66	Arabidopsis thaliana	Plants	193		0	False	3
P38969	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	423		0	False	3
Q70KY4	Mus musculus	Metazoa	559		0	False	3
P29539	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1916		0	False	3
Q9P7M1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	491		0	False	3
Q8BLY2	Mus musculus	Metazoa	790		0	False	3
O74804	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	490		0	False	3
Q6PH85	Homo sapiens	Metazoa	259		0	False	3
Q941D3	Arabidopsis thaliana	Plants	239		0	False	3
Q05201	Drosophila melanogaster	Metazoa	766		0	False	3
Q99884	Homo sapiens	Metazoa	636		0	True	3
Q62167	Mus musculus	Metazoa	662		0	False	3
Q18425	Caenorhabditis elegans	Metazoa	473		0	False	3
Q6PIV2	Homo sapiens	Metazoa	292		0	False	3
P35465	Rattus norvegicus	Metazoa	544		0	False	3
P62894	Bos taurus	Metazoa	105		0	False	3
P53694	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	308		0	False	3
Q9BRQ8	Homo sapiens	Metazoa	373		0	True	3
Q9VGZ5	Drosophila melanogaster	Metazoa	698		0	False	3
P68432	Bos taurus	Metazoa	136		0	False	3
Q8IWD4	Homo sapiens	Metazoa	279		0	False	3
P28347	Homo sapiens	Metazoa	426		0	False	3
P53077	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	123		0	False	3
Q9NVS2	Homo sapiens	Metazoa	196		0	False	3
Q8IWZ4	Homo sapiens	Metazoa	224		0	False	3
P33244	Drosophila melanogaster	Metazoa	1027		0	False	3
P60510	Homo sapiens	Metazoa	307		0	False	3
Q6LA53	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	346		0	False	3
Q6NZ36	Homo sapiens	Metazoa	180		0	False	3
Q9BVI4	Homo sapiens	Metazoa	516		0	False	3
Q9NRN7	Homo sapiens	Metazoa	309		0	False	3
Q99436	Homo sapiens	Metazoa	277		0	False	3
Q8BH07	Mus musculus	Metazoa	226		0	False	3
Q9VGA4	Drosophila melanogaster	Metazoa	1169		0	False	3
Q05062	Caenorhabditis elegans	Metazoa	191		0	False	3
Q00987	Homo sapiens	Metazoa	491		0	False	3
O42254	Gallus gallus	Metazoa	576		0	False	3
Q8LPS2	Arabidopsis thaliana	Plants	670		0	False	3
O75603	Homo sapiens	Metazoa	506		0	False	3
P09079	Mus musculus	Metazoa	269		0	False	3
P32379	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	260		0	False	3
Q922Q1	Mus musculus	Metazoa	338		0	False	3
Q10569	Bos taurus	Metazoa	1444		0	False	3
C4QY68	Komagataella phaffii (strain GS115 / ATCC 20864)	Fungi	713		0	False	3
Q336R3	Oryza sativa subsp. japonica	Plants	844		0	False	3
O43593	Homo sapiens	Metazoa	1189		0	False	3
Q3E757	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	174		0	False	3
Q7Z434	Homo sapiens	Metazoa	540		0	False	3
Q9NQC3	Homo sapiens	Metazoa	1192		0	False	3
Q9VFG8	Drosophila melanogaster	Metazoa	1288		0	False	3
Q8LDF9	Arabidopsis thaliana	Plants	241		0	False	3
Q9FVC8	Arabidopsis thaliana	Plants	365		0	False	3
Q8WUI4	Homo sapiens	Metazoa	952		0	False	3
Q8L3Z8	Arabidopsis thaliana	Plants	483		0	False	3
Q7X809	Oryza sativa subsp. japonica	Plants	484		0	False	3
P52196	Mus musculus	Metazoa	297		0	False	3
P41932	Caenorhabditis elegans	Metazoa	248		0	False	3
Q58FA4	Mus musculus	Metazoa	860		0	False	3
Q9JLZ3	Mus musculus	Metazoa	314		0	False	3
Q04739	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	417		0	False	3
A0A145P7T2	Lotus japonicus	Plants	693		0	False	3
Q3SXM5	Homo sapiens	Metazoa	330		0	False	3
O13838	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	371		0	False	3
P53940	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	528		0	False	3
Q2MHN3	Mus musculus	Metazoa	2562		0	False	3
Q9P7G6	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	566		0	False	3
P57752	Arabidopsis thaliana	Plants	92		0	False	3
Q9Y448	Homo sapiens	Metazoa	316		0	False	3
Q8VDY4	Mus musculus	Metazoa	628		0	False	3
P11802	Homo sapiens	Metazoa	303		0	False	3
Q04603	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	196		0	False	3
Q8CFN5	Mus musculus	Metazoa	474		0	False	3
Q9ZWT1	Arabidopsis thaliana	Plants	374		0	False	3
P41277	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	250		0	False	3
Q05CL8	Mus musculus	Metazoa	570		0	False	3
Q8LPL2	Arabidopsis thaliana	Plants	591		0	True	3
P51158	Rattus norvegicus	Metazoa	221		0	False	3
P07926	Bos taurus	Metazoa	143		0	True	3
Q21973	Caenorhabditis elegans	Metazoa	525		0	True	3
Q94BT6	Arabidopsis thaliana	Plants	609		0	False	3
Q7RYV0	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	176		0	False	3
O74553	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	326		0	False	3
Q53GD3	Homo sapiens	Metazoa	710		0	True	3
P02687	Bos taurus	Metazoa	169		0	False	3
P68098	Lama guanicoe	Metazoa	105		0	False	3
Q9UNH5	Homo sapiens	Metazoa	594		0	False	3
O13710	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1076		0	False	3
A0A140LIF8	Mus musculus	Metazoa	395		0	False	3
Q9V4C8	Drosophila melanogaster	Metazoa	1500		0	False	3
Q923E4	Mus musculus	Metazoa	737		0	False	3
P92549	Arabidopsis thaliana	Plants	507		0	False	3
P78540	Homo sapiens	Metazoa	354		0	False	3
O43623	Homo sapiens	Metazoa	268		0	False	3
Q15811	Homo sapiens	Metazoa	1721		0	False	3
F8VPJ6	Mus musculus	Metazoa	1459		0	False	3
Q8BG67	Mus musculus	Metazoa	819		0	False	3
O70491	Mus musculus	Metazoa	670		0	True	3
Q9H255	Homo sapiens	Metazoa	320		0	True	3
P17095	Mus musculus	Metazoa	107		0	False	3
Q04964	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	104		0	False	3
Q96LD4	Homo sapiens	Metazoa	638		0	False	3
O00746	Homo sapiens	Metazoa	187		0	False	3
O18158	Caenorhabditis elegans	Metazoa	1151		0	False	3
Q84T94	Oryza sativa subsp. japonica	Plants	639		0	False	3
Q9UUG2	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	621		0	False	3
Q9V444	Drosophila melanogaster	Metazoa	128		0	False	3
Q78J03	Mus musculus	Metazoa	175		0	False	3
Q9LS26	Arabidopsis thaliana	Plants	489		0	False	3
P07436	Physarum polycephalum	Other	467		0	False	3
Q3UXZ9	Mus musculus	Metazoa	1690		0	False	3
Q9NR31	Homo sapiens	Metazoa	198		0	False	3
Q94545	Drosophila melanogaster	Metazoa	556		0	False	3
P09987	Gallus gallus	Metazoa	218		0	False	3
Q9ZQH0	Arabidopsis thaliana	Plants	232		0	False	3
Q9H832	Homo sapiens	Metazoa	354		0	False	3
P00223	Arctium lappa	Plants	97		0	False	3
O15357	Homo sapiens	Metazoa	1258		0	False	3
P59044	Homo sapiens	Metazoa	892		0	False	3
Q12981	Homo sapiens	Metazoa	228		0	False	3
Q96MB7	Homo sapiens	Metazoa	349		0	False	3
Q8NHC4	Homo sapiens	Metazoa	309		0	True	3
Q9H7S9	Homo sapiens	Metazoa	590		0	False	3
Q99PQ2	Mus musculus	Metazoa	467		0	False	3
Q96SQ7	Homo sapiens	Metazoa	321		0	False	3
Q9LPL4	Arabidopsis thaliana	Plants	360		0	False	3
Q9Y2X3	Homo sapiens	Metazoa	529		0	False	3
Q8BH64	Mus musculus	Metazoa	543		0	False	3
P43115	Homo sapiens	Metazoa	390		0	True	3
Q9JHE5	Rattus norvegicus	Metazoa	504		0	True	3
Q28177	Bos taurus	Metazoa	415		0	False	3
P89105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1077		0	False	3
P82670	Bos taurus	Metazoa	201		0	False	3
Q801P7	Xenopus laevis	Metazoa	418		0	False	3
Q26263	Drosophila melanogaster	Metazoa	435		0	False	3
P24539	Homo sapiens	Metazoa	256		0	False	3
Q8RXD4	Arabidopsis thaliana	Plants	941		0	False	3
O14512	Homo sapiens	Metazoa	581		0	False	3
O15427	Homo sapiens	Metazoa	465		0	True	3
Q9NS25	Homo sapiens	Metazoa	103		0	False	3
P31380	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1131		0	False	3
P54861	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	757		0	False	3
Q9SY66	Arabidopsis thaliana	Plants	680		0	False	3
O95602	Homo sapiens	Metazoa	1720		0	False	3
Q03214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1411		0	False	3
O81796	Arabidopsis thaliana	Plants	368		0	False	3
P35064	Tetrahymena thermophila (strain SB210)	Other	138		0	False	3
Q9S752	Arabidopsis thaliana	Plants	388		0	False	3
P69571	Pseudotsuga menziesii	Plants	475		0	False	3
P43135	Mus musculus	Metazoa	414		0	False	3
P62070	Homo sapiens	Metazoa	204		0	False	3
Q9WVR8	Rattus norvegicus	Metazoa	610		0	False	3
P41182	Homo sapiens	Metazoa	706		0	False	3
Q99728	Homo sapiens	Metazoa	777		0	False	3
O61125	Dictyostelium discoideum	Other	461		0	False	3
O70191	Mus musculus	Metazoa	283		0	False	3
Q9Y3M8	Homo sapiens	Metazoa	1113		0	False	3
Q9UDW3	Homo sapiens	Metazoa	170		0	False	3
Q13541	Homo sapiens	Metazoa	118		0	False	3
Q9CA83	Arabidopsis thaliana	Plants	646		0	False	3
P05414	Spinacia oleracea	Plants	369		0	False	3
Q9NVI7	Homo sapiens	Metazoa	586		0	False	3
O22785	Arabidopsis thaliana	Plants	525		0	False	3
O16102	Drosophila melanogaster	Metazoa	892		0	False	3
Q9NWY4	Homo sapiens	Metazoa	346		0	False	3
Q14203	Homo sapiens	Metazoa	1278		0	False	3
Q8IBI5	Plasmodium falciparum (isolate 3D7)	Other	553		0	False	3
P40546	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	346		0	False	3
P00422	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	269		0	True	3
P12904	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	322		0	False	3
Q6ZPR5	Mus musculus	Metazoa	823		0	False	3
Q8VIE6	Mus musculus	Metazoa	465		0	True	3
Q8N2H3	Homo sapiens	Metazoa	581		0	False	3
Q9H0H5	Homo sapiens	Metazoa	632		0	False	3
Q9VIT0	Drosophila melanogaster	Metazoa	255		0	False	3
Q9NZ09	Homo sapiens	Metazoa	502		0	False	3
P38137	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	543		0	False	3
Q9FZ47	Arabidopsis thaliana	Plants	290		0	False	3
P40465	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	213		0	False	3
Q05498	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	189		0	False	3
P82231	Spinacia oleracea	Plants	271		0	False	3
P32302	Homo sapiens	Metazoa	372		0	True	3
Q06675	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	368		0	False	3
P32499	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	720		0	False	3
Q9JJI5	Rattus norvegicus	Metazoa	425		0	True	3
Q63ZV0	Mus musculus	Metazoa	521		0	False	3
Q6F5E8	Homo sapiens	Metazoa	1435		0	False	3
P70392	Mus musculus	Metazoa	1189		0	False	3
Q08921	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	799		0	False	3
O74954	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	613		0	False	3
Q63099	Rattus norvegicus	Metazoa	907		0	False	3
Q9ZV24	Arabidopsis thaliana	Plants	148		0	True	3
P10734	Drosophila melanogaster	Metazoa	429		0	False	3
Q8NFJ9	Homo sapiens	Metazoa	593		0	False	3
Q9NS23	Homo sapiens	Metazoa	344		0	False	3
Q8L785	Arabidopsis thaliana	Plants	1067		0	False	3
O35346	Rattus norvegicus	Metazoa	1055		0	False	3
Q6L545	Oryza sativa subsp. japonica	Plants	354		0	False	3
Q96E11	Homo sapiens	Metazoa	262		0	False	3
P10606	Homo sapiens	Metazoa	129		0	False	3
Q8NEZ2	Homo sapiens	Metazoa	397		0	False	3
P09597	Spinacia oleracea	Plants	134		0	False	3
Q6NXK7	Mus musculus	Metazoa	797		0	True	3
Q96301	Arabidopsis thaliana	Plants	914		0	False	3
Q8BFZ4	Mus musculus	Metazoa	434		0	False	3
P04897	Rattus norvegicus	Metazoa	355		0	False	3
P50518	Mus musculus	Metazoa	226		0	False	3
F6ZDS4	Mus musculus	Metazoa	2431		0	False	3
Q27297	Drosophila melanogaster	Metazoa	336		0	False	3
Q9Y8G3	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	596		0	False	3
Q9BXF3	Homo sapiens	Metazoa	1484		0	False	3
Q9SKX9	Arabidopsis thaliana	Plants	71		0	True	3
O75001	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	760		0	False	3
P60824	Mus musculus	Metazoa	172		0	False	3
Q8N8Q3	Homo sapiens	Metazoa	282		0	False	3
Q9Y5L0	Homo sapiens	Metazoa	923		0	False	3
P36617	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	877		0	False	3
P48727	Caenorhabditis elegans	Metazoa	333		0	False	3
O64903	Arabidopsis thaliana	Plants	231		0	False	3
Q6R0A6	Arabidopsis thaliana	Plants	294		0	False	3
Q03195	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	608		0	False	3
O15084	Homo sapiens	Metazoa	1053		0	False	3
O94829	Homo sapiens	Metazoa	963		0	False	3
P56501	Mus musculus	Metazoa	308		0	True	3
P13446	Euglena gracilis	Other	480		0	False	3
P38084	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	609		0	False	3
Q03338	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	469		0	False	3
Q5H8A6	Lotus japonicus	Plants	853		0	False	3
Q9FVU9	Arabidopsis thaliana	Plants	358		0	False	3
P00241	Cyanidium caldarium	Other	98		0	False	3
P40169	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	301		0	True	3
O64645	Arabidopsis thaliana	Plants	214		0	False	3
Q07075	Homo sapiens	Metazoa	957		0	True	3
P85125	Rattus norvegicus	Metazoa	392		0	False	3
Q1H5E9	Arabidopsis thaliana	Plants	397		0	False	3
Q9LY00	Arabidopsis thaliana	Plants	294		0	False	3
Q8WSR3	Ascaris suum	Metazoa	645		0	False	3
Q22037	Caenorhabditis elegans	Metazoa	346		0	False	3
P20428	Rattus norvegicus	Metazoa	287		0	False	3
Q5M876	Rattus norvegicus	Metazoa	319		0	False	3
Q9JKN6	Mus musculus	Metazoa	507		0	False	3
O00148	Homo sapiens	Metazoa	427		0	False	3
Q10428	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	548		0	False	3
Q12343	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	284		0	False	3
Q23917	Dictyostelium discoideum	Other	793		0	False	3
O13965	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	730		0	False	3
Q3MHL3	Bos taurus	Metazoa	425		0	False	3
O89019	Mus musculus	Metazoa	1062		0	False	3
Q75H77	Oryza sativa subsp. japonica	Plants	362		0	False	3
P41135	Rattus norvegicus	Metazoa	164		0	False	3
Q64524	Mus musculus	Metazoa	126		0	False	3
